lakeid,year4,sampledate,gearid,spname,length,weight
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,37,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,37,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,38,0.4
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,38,0.4
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/4/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/4/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/4/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/4/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/4/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,38,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,39,0.4
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,39,0.4
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/4/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/4/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/4/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,39,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/4/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/4/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/4/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/4/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,40,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,41,0.5
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,41,0.6
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/4/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/4/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/4/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/4/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,41,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,42,0.5
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,42,0.6
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,8/4/1990,FYKNET,YELLOWPERCH,42,NA
TR,1990,8/4/1990,FYKNET,YELLOWPERCH,42,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,42,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,43,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,43,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,43,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,43,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,43,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,43,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,43,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,43,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,43,NA
TR,1990,8/4/1990,FYKNET,YELLOWPERCH,43,NA
TR,1990,8/4/1990,FYKNET,YELLOWPERCH,43,NA
TR,1990,8/4/1990,FYKNET,YELLOWPERCH,43,NA
TR,1990,8/4/1990,FYKNET,YELLOWPERCH,43,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,43,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,43,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,43,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,43,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,43,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,43,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,43,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,43,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,43,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,43,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,44,NA
TR,1990,8/4/1990,FYKNET,YELLOWPERCH,44,NA
TR,1990,8/4/1990,FYKNET,YELLOWPERCH,44,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,44,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,44,NA
TR,1990,8/4/1990,BSEINE,YELLOWPERCH,44,NA
TR,1990,8/4/1990,BSEINE,YELLOWPERCH,44,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,44,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,44,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,44,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,44,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,44,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,44,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,45,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,45,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,45,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,45,NA
TR,1990,8/4/1990,BSEINE,YELLOWPERCH,45,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,45,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,45,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,46,0.9
TR,1990,8/4/1990,FYKNET,YELLOWPERCH,46,NA
TR,1990,8/4/1990,FYKNET,YELLOWPERCH,46,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,46,NA
TR,1990,8/3/1990,FYKNET,YELLOWPERCH,48,NA
TR,1990,8/2/1990,BSEINE,YELLOWPERCH,48,NA
TR,1990,8/1/1990,BSEINE,YELLOWPERCH,49,NA
TR,1990,8/4/1990,FYKNET,YELLOWPERCH,77,3.6
TR,1990,8/4/1990,FYKNET,YELLOWPERCH,79,3.8
TR,1990,7/31/1990,ELFISH,YELLOWPERCH,80,NA
TR,1990,8/4/1990,FYKNET,YELLOWPERCH,80,NA
TR,1990,8/4/1990,FYKNET,YELLOWPERCH,81,NA
TR,1990,8/4/1990,FYKNET,YELLOWPERCH,82,NA
TR,1990,8/4/1990,BSEINE,YELLOWPERCH,82,NA
TR,1990,7/31/1990,ELFISH,YELLOWPERCH,83,NA
TR,1990,8/4/1990,FYKNET,YELLOWPERCH,83,NA
TR,1990,8/4/1990,BSEINE,YELLOWPERCH,83,NA
TR,1990,8/4/1990,FYKNET,YELLOWPERCH,84,NA
TR,1990,8/4/1990,FYKNET,YELLOWPERCH,84,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,85,5.7
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,86,5.9
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,86,6.2
TR,1990,8/4/1990,FYKNET,YELLOWPERCH,86,NA
TR,1990,7/31/1990,ELFISH,YELLOWPERCH,87,NA
TR,1990,8/4/1990,FYKNET,YELLOWPERCH,87,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,88,6.1
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,88,6.5
TR,1990,7/31/1990,ELFISH,YELLOWPERCH,88,NA
TR,1990,7/31/1990,ELFISH,YELLOWPERCH,88,NA
TR,1990,8/4/1990,FYKNET,YELLOWPERCH,88,NA
TR,1990,8/3/1990,FYKNET,YELLOWPERCH,89,NA
TR,1990,8/4/1990,FYKNET,YELLOWPERCH,89,NA
TR,1990,8/4/1990,BSEINE,YELLOWPERCH,89,NA
TR,1990,8/5/1990,BSEINE,YELLOWPERCH,89,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,90,6.6
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,90,7
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,91,7
TR,1990,8/4/1990,FYKNET,YELLOWPERCH,92,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,94,7.7
TR,1990,7/31/1990,ELFISH,YELLOWPERCH,95,NA
TR,1990,7/31/1990,ELFISH,YELLOWPERCH,95,NA
TR,1990,7/31/1990,ELFISH,YELLOWPERCH,95,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,96,7.9
TR,1990,8/1/1990,ELFISH,YELLOWPERCH,97,NA
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,101,9.1
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,101,9.2
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,101,NA
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,102,8.5
TR,1990,7/30/1990,BSEINE,YELLOWPERCH,103,9.8
TR,1990,7/31/1990,BSEINE,YELLOWPERCH,105,10.5
TR,1990,7/31/1990,ELFISH,YELLOWPERCH,111,12
TR,1990,7/31/1990,ELFISH,YELLOWPERCH,112,13.4
TR,1990,8/4/1990,FYKNET,YELLOWPERCH,114,15.5
TR,1990,8/4/1990,FYKNET,YELLOWPERCH,114,15.5
TR,1990,8/4/1990,CRAYTR,YELLOWPERCH,117,14.5
TR,1990,8/4/1990,FYKNET,YELLOWPERCH,121,17.5
TR,1990,8/1/1990,ELFISH,YELLOWPERCH,127,20
TR,1990,8/4/1990,FYKNET,YELLOWPERCH,129,21.5
TR,1990,8/3/1990,FYKNET,YELLOWPERCH,130,23
TR,1990,7/31/1990,ELFISH,YELLOWPERCH,157,45
TR,1990,7/31/1990,ELFISH,YELLOWPERCH,190,77
TR,1990,8/4/1990,TRAMML,YELLOWPERCH,191,NA
TR,1990,8/4/1990,TRAMML,YELLOWPERCH,196,NA
TR,1990,7/31/1990,ELFISH,YELLOWPERCH,203,89
TR,1990,7/31/1990,ELFISH,YELLOWPERCH,228,148
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,42,0.6
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,44,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,45,0.8
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,45,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,45,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,46,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,47,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,47,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,47,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,47,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,47,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,47,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,47,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,47,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,47,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,48,1
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,48,1
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,48,1.2
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,48,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,48,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,48,NA
TR,1991,8/9/1991,ELFISH,YELLOWPERCH,49,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,49,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,49,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,49,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,49,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,49,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,50,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,50,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,50,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,50,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,50,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,50,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,50,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,50,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,50,NA
TR,1991,8/1/1991,BSEINE,YELLOWPERCH,50,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,51,1.2
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,51,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,51,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,51,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,51,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,51,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,51,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,51,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,51,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,51,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,51,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,51,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,51,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,51,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,51,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,51,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,51,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,51,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,51,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,51,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,51,NA
TR,1991,7/30/1991,BSEINE,YELLOWPERCH,52,1.3
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,52,1.4
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,52,1.4
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,52,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,52,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,52,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,52,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,52,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,52,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,52,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,52,NA
TR,1991,7/31/1991,BSEINE,YELLOWPERCH,52,NA
