fish,yearcap,ce,agecap,lencap,inc1,inc2,inc3,inc4,inc5,inc6,inc7,radcap
1812,1990,C,6,496,1.1211,1.4927,1.1105,0.7776,0.8175,0.3457,0.3227,5.9878
1814,1990,C,6,520,1.266,1.3372,1.1363,0.9583,1.0625,0.3926,0.2281,6.381
203,1991,C,6,450,1.1628,1.8281,1.1554,0.8929,0.807,0.4108,0.0106,6.2676
204,1991,C,6,450,1.3077,1.5291,1.2308,0.8037,0.7931,0.3897,0.0311,6.0852
205,1991,C,6,382,0.4861,1.0482,1.5284,0.9906,0.6761,0.341,0.0139,5.0843
206,1991,C,6,382,0.4718,1.1757,1.5292,1.0452,0.6104,0.4961,0.0253,5.3537
207,1991,C,6,385,0.5235,1.0164,1.5343,0.8861,0.4414,0.3996,0.2071,5.0084
208,1991,C,6,405,0.4641,1.03,1.4597,0.9012,0.6507,0.477,0.1682,5.1509
209,1991,C,6,405,0.4643,1.039,1.4225,0.9996,0.625,0.5119,0.2249,5.2872
210,1991,C,6,370,0.4154,1.5359,1.395,0.8694,0.6284,0.3607,0.0589,5.2637
211,1991,C,6,370,0.4821,1.5035,1.5092,0.8959,0.6834,0.379,0.0553,5.5084
212,1991,C,6,395,0.4203,1.2538,1.3724,1.0891,0.4996,0.3784,0.1019,5.1155
213,1991,C,6,395,0.4716,1.2065,1.452,1.0939,0.5053,0.3252,0.0579,5.1124
214,1991,C,6,503,0.9877,1.4927,1.158,0.9941,0.7897,0.6323,0.0102,6.0647
215,1991,C,6,437,1.0061,1.5944,1.2459,0.7663,0.5574,0.5015,0.0145,5.6861
216,1991,C,6,435,0.8465,1.1349,1.5121,1.1769,0.849,0.8121,0.0291,6.3606
217,1991,C,6,450,0.638,1.3134,1.5403,1.3101,0.8089,0.5925,0.0168,6.22
218,1991,C,6,395,1.0817,1.6045,1.1012,0.694,0.4079,0.3464,0.0203,5.256
219,1991,C,6,475,1.3031,1.5742,1.1851,1.07,0.7759,0.618,0.0252,6.5515
220,1991,C,6,440,0.6292,0.6708,1.3326,0.9054,0.7341,0.4711,0.0996,4.8428
221,1991,C,6,445,0.5428,1.1259,1.4318,0.7347,0.4984,0.3764,0.0623,4.7723
223,1991,C,6,408,0.4898,1.2717,1.2629,0.8394,0.5047,0.3271,0.2698,4.9654
224,1991,C,6,465,0.4877,1.2773,1.4414,1.2517,0.8043,0.7484,0.0354,6.0462
225,1991,C,6,490,0.5451,1.5457,1.3966,0.8679,0.699,0.5222,0.2599,5.8364
226,1991,C,6,402,0.7671,1.5008,0.8894,0.6909,0.4422,0.4059,0.118,4.8143
227,1991,C,6,453,0.526,1.553,1.3948,0.8435,0.7543,0.6191,0.0475,5.7382
229,1991,C,6,480,1.205,1.916,1.0872,0.9776,0.7259,0.5874,0.1576,6.6567
230,1991,C,6,480,0.625,1.3992,1.4885,1.0328,0.7945,0.6369,0.0416,6.0185
231,1991,C,6,407,0.5091,1.2757,1.6121,0.9634,0.7033,0.5971,0.0149,5.6756
232,1991,C,6,385,0.4464,1.6727,0.9053,0.7343,0.5034,0.2483,0.0084,4.5188
237,1991,C,6,460,0.5573,1.7104,0.8682,0.7596,0.6803,0.4802,0.2682,5.3242
238,1991,C,6,495,0.903,1.6723,1.3577,1.0367,0.6478,0.5748,0.051,6.2433
239,1991,C,6,500,0.6228,1.2352,1.7057,1.1415,0.8507,0.6025,0.5025,6.6609
244,1991,C,6,455,0.7865,1.5714,1.3156,0.8399,0.676,0.49,0.1087,5.7881
247,1991,E,6,450,0.4638,1.4909,1.3241,1.0657,0.5291,0.4911,0.4587,5.8234
5,1992,C,6,468,1.0152,1.4007,1.1477,0.9902,0.9461,0.7425,0.0934,6.3358
9,1992,C,6,403,0.9026,1.7938,1.2224,0.7594,0.6408,0.5157,0.1076,5.9423
