site,sitenum,day,month,year,sl,age,age2
Ebro,6,24,7,2007,29.05,0,0.230136986
Ebro,6,24,7,2007,29.14,0,0.230136986
Ebro,6,24,7,2007,29.28,0,0.230136986
Ebro,6,24,7,2007,29.49,0,0.230136986
Ebro,6,24,7,2007,29.9,0,0.230136986
Ebro,6,24,7,2007,30.14,0,0.230136986
Ebro,6,24,7,2007,30.32,0,0.230136986
Ebro,6,24,7,2007,30.8,0,0.230136986
Ebro,6,24,7,2007,8.16,0,0.230136986
Ebro,6,31,8,2007,11.24,0,0.082191781
Ebro,6,31,8,2007,11.73,0,0.082191781
Ebro,6,31,8,2007,11.87,0,0.082191781
Ebro,6,31,8,2007,12.03,0,0.082191781
Ebro,6,31,8,2007,12.31,0,0.082191781
Ebro,6,31,8,2007,12.32,0,0.082191781
Ebro,6,31,8,2007,12.4,0,0.082191781
Ebro,6,31,8,2007,12.42,0,0.082191781
Ebro,6,31,8,2007,12.56,0,0.082191781
Ebro,6,31,8,2007,12.62,0,0.082191781
Ebro,6,31,8,2007,12.62,0,0.082191781
Ebro,6,31,8,2007,12.94,0,0.082191781
Ebro,6,31,8,2007,12.99,0,0.082191781
Ebro,6,31,8,2007,13.1,0,0.082191781
Ebro,6,31,8,2007,13.2,0,0.082191781
Ebro,6,31,8,2007,13.23,0,0.082191781
Ebro,6,31,8,2007,13.32,0,0.082191781
Ebro,6,31,8,2007,13.35,0,0.082191781
Ebro,6,31,8,2007,13.37,0,0.082191781
Ebro,6,31,8,2007,13.45,0,0.082191781
Ebro,6,31,8,2007,13.47,0,0.082191781
Ebro,6,31,8,2007,13.48,0,0.082191781
Ebro,6,31,8,2007,13.55,0,0.082191781
Ebro,6,31,8,2007,13.63,0,0.082191781
Ebro,6,31,8,2007,13.66,0,0.082191781
Ebro,6,31,8,2007,13.74,0,0.082191781
Ebro,6,31,8,2007,13.75,0,0.082191781
Ebro,6,31,8,2007,13.78,0,0.082191781
Ebro,6,31,8,2007,13.79,0,0.082191781
Ebro,6,31,8,2007,13.9,0,0.082191781
Ebro,6,31,8,2007,13.9,0,0.082191781
Ebro,6,31,8,2007,13.97,0,0.082191781
Ebro,6,31,8,2007,14.06,0,0.082191781
Ebro,6,31,8,2007,14.1,0,0.082191781
Ebro,6,31,8,2007,14.35,0,0.082191781
Ebro,6,31,8,2007,14.4,0,0.082191781
Ebro,6,31,8,2007,14.45,0,0.082191781
Ebro,6,31,8,2007,14.46,0,0.082191781
Ebro,6,31,8,2007,14.47,0,0.082191781
Ebro,6,31,8,2007,14.48,0,0.082191781
Ebro,6,31,8,2007,14.49,0,0.082191781
Ebro,6,31,8,2007,14.55,0,0.082191781
Ebro,6,31,8,2007,14.6,0,0.082191781
Ebro,6,31,8,2007,14.62,0,0.082191781
Ebro,6,31,8,2007,14.64,0,0.082191781
Ebro,6,31,8,2007,14.68,0,0.082191781
Ebro,6,31,8,2007,14.76,0,0.082191781
Ebro,6,31,8,2007,14.8,0,0.082191781
Ebro,6,31,8,2007,14.83,0,0.082191781
Ebro,6,31,8,2007,14.88,0,0.082191781
Ebro,6,31,8,2007,14.99,0,0.082191781
Ebro,6,31,8,2007,15,0,0.082191781
Ebro,6,31,8,2007,15.01,0,0.082191781
Ebro,6,31,8,2007,15.04,0,0.082191781
Ebro,6,31,8,2007,15.06,0,0.082191781
Ebro,6,31,8,2007,15.23,0,0.082191781
Ebro,6,31,8,2007,15.24,0,0.082191781
Ebro,6,31,8,2007,15.28,0,0.082191781
Ebro,6,31,8,2007,15.39,0,0.082191781
Ebro,6,31,8,2007,15.46,0,0.082191781
Ebro,6,31,8,2007,15.49,0,0.082191781
Ebro,6,31,8,2007,15.49,0,0.082191781
Ebro,6,31,8,2007,15.52,0,0.082191781
Ebro,6,31,8,2007,15.55,0,0.082191781
Ebro,6,31,8,2007,15.63,0,0.082191781
Ebro,6,31,8,2007,15.64,0,0.082191781
Ebro,6,31,8,2007,15.69,0,0.082191781
Ebro,6,31,8,2007,15.87,0,0.082191781
Ebro,6,31,8,2007,15.88,0,0.082191781
Ebro,6,31,8,2007,15.94,0,0.082191781
Ebro,6,31,8,2007,15.94,0,0.082191781
Ebro,6,31,8,2007,15.96,0,0.082191781
Ebro,6,31,8,2007,15.96,0,0.082191781
Ebro,6,31,8,2007,15.98,0,0.082191781
Ebro,6,31,8,2007,15.99,0,0.082191781
Ebro,6,31,8,2007,15.99,0,0.082191781
Ebro,6,31,8,2007,16.33,0,0.082191781
Ebro,6,31,8,2007,16.44,0,0.082191781
Ebro,6,31,8,2007,16.51,0,0.082191781
Ebro,6,31,8,2007,16.78,0,0.082191781
Ebro,6,31,8,2007,17.03,0,0.082191781
Ebro,6,31,8,2007,17.08,0,0.082191781
Ebro,6,31,8,2007,17.12,0,0.082191781
Ebro,6,31,8,2007,17.5,0,0.082191781
Ebro,6,31,8,2007,18,0,0.082191781
Ebro,6,31,8,2007,18.25,0,0.082191781
Ebro,6,31,8,2007,18.33,0,0.082191781
Ebro,6,31,8,2007,18.39,0,0.082191781
Ebro,6,31,8,2007,18.4,0,0.082191781
Ebro,6,31,8,2007,18.61,0,0.082191781
Ebro,6,31,8,2007,18.7,0,0.082191781
Ebro,6,31,8,2007,18.73,0,0.082191781
Ebro,6,31,8,2007,18.79,0,0.082191781
Ebro,6,31,8,2007,19.06,0,0.082191781
Ebro,6,31,8,2007,19.29,0,0.082191781
Ebro,6,31,8,2007,19.76,0,0.082191781
Ebro,6,31,8,2007,19.91,0,0.082191781
Ebro,6,31,8,2007,19.92,0,0.082191781
Ebro,6,31,8,2007,19.95,0,0.082191781
Ebro,6,31,8,2007,20.21,0,0.082191781
Ebro,6,31,8,2007,20.4,0,0.082191781
Ebro,6,31,8,2007,20.52,0,0.082191781
Ebro,6,31,8,2007,20.85,0,0.082191781
Ebro,6,31,8,2007,20.98,0,0.082191781
Ebro,6,31,8,2007,21.2,0,0.082191781
Ebro,6,31,8,2007,21.25,0,0.082191781
Ebro,6,31,8,2007,21.62,0,0.082191781
Ebro,6,31,8,2007,21.85,0,0.082191781
Ebro,6,31,8,2007,22.02,0,0.082191781
Ebro,6,31,8,2007,22.4,0,0.082191781
Ebro,6,31,8,2007,22.46,0,0.082191781
Ebro,6,31,8,2007,22.51,0,0.082191781
Ebro,6,31,8,2007,22.73,0,0.082191781
Ebro,6,31,8,2007,22.87,0,0.082191781
Ebro,6,31,8,2007,22.98,0,0.082191781
Ebro,6,31,8,2007,23.18,0,0.082191781
Ebro,6,31,8,2007,23.19,0,0.082191781
Ebro,6,31,8,2007,23.38,0,0.082191781
Ebro,6,31,8,2007,23.49,0,0.082191781
Ebro,6,31,8,2007,23.71,0,0.082191781
Ebro,6,31,8,2007,23.86,0,0.082191781
Ebro,6,31,8,2007,23.88,0,0.082191781
Ebro,6,31,8,2007,23.93,0,0.082191781
Ebro,6,31,8,2007,24.38,0,0.082191781
Ebro,6,31,8,2007,24.65,0,0.082191781
Ebro,6,31,8,2007,24.95,0,0.082191781
Ebro,6,31,8,2007,25.24,0,0.082191781
Ebro,6,31,8,2007,25.31,0,0.082191781
Ebro,6,31,8,2007,25.44,0,0.082191781
Ebro,6,31,8,2007,25.75,0,0.082191781
Ebro,6,31,8,2007,25.77,0,0.082191781
Ebro,6,31,8,2007,26.07,0,0.082191781
Ebro,6,31,8,2007,26.2,0,0.082191781
Ebro,6,31,8,2007,26.3,0,0.082191781
Ebro,6,31,8,2007,26.44,0,0.082191781
Ebro,6,31,8,2007,26.54,0,0.082191781
Ebro,6,31,8,2007,26.85,0,0.082191781
Ebro,6,31,8,2007,27.24,0,0.082191781
Ebro,6,31,8,2007,27.33,0,0.082191781
Ebro,6,31,8,2007,28.79,0,0.082191781
Ebro,6,31,8,2007,29.67,0,0.082191781
Ebro,6,31,8,2007,30.67,0,0.082191781
Ebro,6,31,8,2007,30.68,0,0.082191781
Ebro,6,31,8,2007,6.47,0,0.082191781
Ebro,6,31,8,2007,7.95,0,0.082191781
Ebro,6,31,8,2007,8.31,0,0.082191781
Ebro,6,31,8,2007,8.7,0,0.082191781
Ebro,6,31,8,2007,9.13,0,0.082191781
Ebro,6,31,8,2007,9.28,0,0.082191781
Ebro,6,31,8,2007,9.61,0,0.082191781
Ebro,6,31,8,2007,9.62,0,0.082191781
Ebro,6,31,8,2007,9.63,0,0.082191781
Ebro,6,31,8,2007,9.7,0,0.082191781
Ebro,6,31,8,2007,10.14,0,0.082191781
Ebro,6,31,8,2007,10.29,0,0.082191781
Ebro,6,31,8,2007,10.38,0,0.082191781
Ebro,6,31,8,2007,10.56,0,0.082191781
Ebro,6,31,8,2007,10.61,0,0.082191781
Ebro,6,31,8,2007,10.66,0,0.082191781
Ebro,6,31,8,2007,10.67,0,0.082191781
Ebro,6,31,8,2007,10.85,0,0.082191781
Ebro,6,31,8,2007,10.88,0,0.082191781
Ebro,6,31,8,2007,10.93,0,0.082191781
Ebro,6,31,8,2007,10.97,0,0.082191781
Ebro,6,31,8,2007,11,0,0.082191781
Ebro,6,31,8,2007,11.18,0,0.082191781
Ebro,6,31,8,2007,11.25,0,0.082191781
Ebro,6,31,8,2007,11.34,0,0.082191781
Ebro,6,31,8,2007,11.43,0,0.082191781
Ebro,6,31,8,2007,11.52,0,0.082191781
Ebro,6,31,8,2007,11.56,0,0.082191781
Ebro,6,31,8,2007,11.7,0,0.082191781
Ebro,6,31,8,2007,11.82,0,0.082191781
Ebro,6,27,9,2007,10.74,0,0.156164384
Ebro,6,27,9,2007,11.51,0,0.156164384
Ebro,6,27,9,2007,12.16,0,0.156164384
Ebro,6,27,9,2007,12.21,0,0.156164384
Ebro,6,27,9,2007,12.22,0,0.156164384
Ebro,6,27,9,2007,12.24,0,0.156164384
Ebro,6,27,9,2007,12.33,0,0.156164384
Ebro,6,27,9,2007,12.48,0,0.156164384
Ebro,6,27,9,2007,12.48,0,0.156164384
Ebro,6,27,9,2007,12.57,0,0.156164384
Ebro,6,27,9,2007,12.59,0,0.156164384
Ebro,6,27,9,2007,12.62,0,0.156164384
Ebro,6,27,9,2007,12.64,0,0.156164384
Ebro,6,27,9,2007,12.72,0,0.156164384
Ebro,6,27,9,2007,12.78,0,0.156164384
Ebro,6,27,9,2007,12.86,0,0.156164384
Ebro,6,27,9,2007,12.93,0,0.156164384
Ebro,6,27,9,2007,13.11,0,0.156164384
Ebro,6,27,9,2007,13.15,0,0.156164384
Ebro,6,27,9,2007,13.15,0,0.156164384
Ebro,6,27,9,2007,13.26,0,0.156164384
Ebro,6,27,9,2007,13.28,0,0.156164384
Ebro,6,27,9,2007,13.28,0,0.156164384
Ebro,6,27,9,2007,13.33,0,0.156164384
Ebro,6,27,9,2007,13.33,0,0.156164384
Ebro,6,27,9,2007,13.41,0,0.156164384
Ebro,6,27,9,2007,13.53,0,0.156164384
Ebro,6,27,9,2007,13.56,0,0.156164384
Ebro,6,27,9,2007,13.6,0,0.156164384
Ebro,6,27,9,2007,13.7,0,0.156164384
Ebro,6,27,9,2007,13.73,0,0.156164384
Ebro,6,27,9,2007,13.77,0,0.156164384
Ebro,6,27,9,2007,13.8,0,0.156164384
Ebro,6,27,9,2007,14.14,0,0.156164384
Ebro,6,27,9,2007,14.45,0,0.156164384
Ebro,6,27,9,2007,14.48,0,0.156164384
Ebro,6,27,9,2007,14.5,0,0.156164384
Ebro,6,27,9,2007,14.51,0,0.156164384
Ebro,6,27,9,2007,14.55,0,0.156164384
Ebro,6,27,9,2007,14.62,0,0.156164384
Ebro,6,27,9,2007,14.74,0,0.156164384
Ebro,6,27,9,2007,14.76,0,0.156164384
Ebro,6,27,9,2007,14.79,0,0.156164384
Ebro,6,27,9,2007,14.89,0,0.156164384
Ebro,6,27,9,2007,14.97,0,0.156164384
Ebro,6,27,9,2007,15.05,0,0.156164384
Ebro,6,27,9,2007,15.07,0,0.156164384
Ebro,6,27,9,2007,15.07,0,0.156164384
Ebro,6,27,9,2007,15.11,0,0.156164384
Ebro,6,27,9,2007,15.12,0,0.156164384
Ebro,6,27,9,2007,15.16,0,0.156164384
Ebro,6,27,9,2007,15.21,0,0.156164384
Ebro,6,27,9,2007,15.23,0,0.156164384
Ebro,6,27,9,2007,15.26,0,0.156164384
Ebro,6,27,9,2007,15.29,0,0.156164384
Ebro,6,27,9,2007,15.47,0,0.156164384
Ebro,6,27,9,2007,15.49,0,0.156164384
Ebro,6,27,9,2007,15.52,0,0.156164384
Ebro,6,27,9,2007,15.56,0,0.156164384
Ebro,6,27,9,2007,15.63,0,0.156164384
Ebro,6,27,9,2007,15.66,0,0.156164384
Ebro,6,27,9,2007,15.67,0,0.156164384
Ebro,6,27,9,2007,15.84,0,0.156164384
Ebro,6,27,9,2007,15.88,0,0.156164384
Ebro,6,27,9,2007,16.06,0,0.156164384
Ebro,6,27,9,2007,16.06,0,0.156164384
Ebro,6,27,9,2007,16.23,0,0.156164384
Ebro,6,27,9,2007,16.26,0,0.156164384
Ebro,6,27,9,2007,16.26,0,0.156164384
Ebro,6,27,9,2007,16.26,0,0.156164384
Ebro,6,27,9,2007,16.27,0,0.156164384
Ebro,6,27,9,2007,16.34,0,0.156164384
Ebro,6,27,9,2007,16.42,0,0.156164384
Ebro,6,27,9,2007,16.44,0,0.156164384
Ebro,6,27,9,2007,16.55,0,0.156164384
Ebro,6,27,9,2007,16.57,0,0.156164384
Ebro,6,27,9,2007,16.58,0,0.156164384
Ebro,6,27,9,2007,16.6,0,0.156164384
Ebro,6,27,9,2007,16.63,0,0.156164384
Ebro,6,27,9,2007,16.7,0,0.156164384
Ebro,6,27,9,2007,16.73,0,0.156164384
Ebro,6,27,9,2007,16.73,0,0.156164384
Ebro,6,27,9,2007,16.74,0,0.156164384
Ebro,6,27,9,2007,16.79,0,0.156164384
Ebro,6,27,9,2007,16.86,0,0.156164384
Ebro,6,27,9,2007,17.16,0,0.156164384
Ebro,6,27,9,2007,17.37,0,0.156164384
Ebro,6,27,9,2007,17.57,0,0.156164384
Ebro,6,27,9,2007,17.72,0,0.156164384
Ebro,6,27,9,2007,17.82,0,0.156164384
Ebro,6,27,9,2007,17.88,0,0.156164384
Ebro,6,27,9,2007,18.17,0,0.156164384
Ebro,6,27,9,2007,18.18,0,0.156164384
Ebro,6,27,9,2007,18.21,0,0.156164384
Ebro,6,27,9,2007,18.24,0,0.156164384
Ebro,6,27,9,2007,18.24,0,0.156164384
Ebro,6,27,9,2007,18.31,0,0.156164384
Ebro,6,27,9,2007,18.34,0,0.156164384
Ebro,6,27,9,2007,18.53,0,0.156164384
Ebro,6,27,9,2007,18.69,0,0.156164384
Ebro,6,27,9,2007,18.74,0,0.156164384
Ebro,6,27,9,2007,18.75,0,0.156164384
Ebro,6,27,9,2007,18.88,0,0.156164384
Ebro,6,27,9,2007,19.06,0,0.156164384
Ebro,6,27,9,2007,19.28,0,0.156164384
Ebro,6,27,9,2007,19.57,0,0.156164384
Ebro,6,27,9,2007,19.84,0,0.156164384
Ebro,6,27,9,2007,20.13,0,0.156164384
Ebro,6,27,9,2007,20.22,0,0.156164384
Ebro,6,27,9,2007,20.36,0,0.156164384
Ebro,6,27,9,2007,20.38,0,0.156164384
Ebro,6,27,9,2007,20.55,0,0.156164384
Ebro,6,27,9,2007,21.16,0,0.156164384
Ebro,6,27,9,2007,21.69,0,0.156164384
Ebro,6,27,9,2007,22.49,0,0.156164384
Ebro,6,27,9,2007,26.55,0,0.156164384
Ebro,6,27,9,2007,27.11,0,0.156164384
Ebro,6,27,9,2007,29.34,0,0.156164384
Ebro,6,27,9,2007,8.05,0,0.156164384
Ebro,6,27,9,2007,9.04,0,0.156164384
Ebro,6,27,9,2007,9.07,0,0.156164384
Ebro,6,27,9,2007,9.85,0,0.156164384
Ebro,6,27,9,2007,9.87,0,0.156164384
Ebro,6,27,9,2007,10.39,0,0.156164384
Ebro,6,27,9,2007,10.56,0,0.156164384
Ebro,6,27,9,2007,10.73,0,0.156164384
Ebro,6,27,9,2007,10.88,0,0.156164384
Ebro,6,27,9,2007,11.12,0,0.156164384
Ebro,6,27,9,2007,11.15,0,0.156164384
Ebro,6,27,9,2007,11.26,0,0.156164384
Ebro,6,27,9,2007,11.48,0,0.156164384
Ebro,6,27,9,2007,11.49,0,0.156164384
Ebro,6,27,9,2007,11.53,0,0.156164384
Ebro,6,27,9,2007,11.57,0,0.156164384
Ebro,6,27,9,2007,11.73,0,0.156164384
Ebro,6,19,10,2007,12,0,0.216438356
Ebro,6,19,10,2007,12.28,0,0.216438356
Ebro,6,19,10,2007,12.42,0,0.216438356
Ebro,6,19,10,2007,12.78,0,0.216438356
Ebro,6,19,10,2007,12.99,0,0.216438356
Ebro,6,19,10,2007,13.2,0,0.216438356
Ebro,6,19,10,2007,13.45,0,0.216438356
Ebro,6,19,10,2007,13.75,0,0.216438356
Ebro,6,19,10,2007,13.76,0,0.216438356
Ebro,6,19,10,2007,14.05,0,0.216438356
Ebro,6,19,10,2007,14.14,0,0.216438356
Ebro,6,19,10,2007,14.19,0,0.216438356
Ebro,6,19,10,2007,14.43,0,0.216438356
Ebro,6,19,10,2007,14.48,0,0.216438356
Ebro,6,19,10,2007,14.51,0,0.216438356
Ebro,6,19,10,2007,14.58,0,0.216438356
Ebro,6,19,10,2007,14.66,0,0.216438356
Ebro,6,19,10,2007,14.93,0,0.216438356
Ebro,6,19,10,2007,15,0,0.216438356
Ebro,6,19,10,2007,15.18,0,0.216438356
Ebro,6,19,10,2007,15.32,0,0.216438356
Ebro,6,19,10,2007,15.64,0,0.216438356
Ebro,6,19,10,2007,15.73,0,0.216438356
Ebro,6,19,10,2007,15.76,0,0.216438356
Ebro,6,19,10,2007,15.78,0,0.216438356
Ebro,6,19,10,2007,15.84,0,0.216438356
Ebro,6,19,10,2007,15.86,0,0.216438356
Ebro,6,19,10,2007,15.97,0,0.216438356
Ebro,6,19,10,2007,16,0,0.216438356
Ebro,6,19,10,2007,16,0,0.216438356
Ebro,6,19,10,2007,16.12,0,0.216438356
Ebro,6,19,10,2007,16.18,0,0.216438356
Ebro,6,19,10,2007,16.45,0,0.216438356
Ebro,6,19,10,2007,16.51,0,0.216438356
Ebro,6,19,10,2007,16.52,0,0.216438356
Ebro,6,19,10,2007,16.57,0,0.216438356
Ebro,6,19,10,2007,16.63,0,0.216438356
Ebro,6,19,10,2007,16.67,0,0.216438356
Ebro,6,19,10,2007,16.68,0,0.216438356
Ebro,6,19,10,2007,16.73,0,0.216438356
Ebro,6,19,10,2007,16.74,0,0.216438356
Ebro,6,19,10,2007,16.85,0,0.216438356
Ebro,6,19,10,2007,16.88,0,0.216438356
Ebro,6,19,10,2007,16.9,0,0.216438356
Ebro,6,19,10,2007,16.95,0,0.216438356
Ebro,6,19,10,2007,16.98,0,0.216438356
Ebro,6,19,10,2007,16.99,0,0.216438356
Ebro,6,19,10,2007,17.08,0,0.216438356
Ebro,6,19,10,2007,17.13,0,0.216438356
Ebro,6,19,10,2007,17.13,0,0.216438356
Ebro,6,19,10,2007,17.18,0,0.216438356
Ebro,6,19,10,2007,17.23,0,0.216438356
Ebro,6,19,10,2007,17.32,0,0.216438356
Ebro,6,19,10,2007,17.41,0,0.216438356
Ebro,6,19,10,2007,17.47,0,0.216438356
Ebro,6,19,10,2007,17.51,0,0.216438356
Ebro,6,19,10,2007,17.53,0,0.216438356
Ebro,6,19,10,2007,17.58,0,0.216438356
Ebro,6,19,10,2007,17.63,0,0.216438356
Ebro,6,19,10,2007,17.67,0,0.216438356
Ebro,6,19,10,2007,17.7,0,0.216438356
Ebro,6,19,10,2007,17.71,0,0.216438356
Ebro,6,19,10,2007,17.76,0,0.216438356
Ebro,6,19,10,2007,17.78,0,0.216438356
Ebro,6,19,10,2007,17.83,0,0.216438356
Ebro,6,19,10,2007,17.89,0,0.216438356
Ebro,6,19,10,2007,17.93,0,0.216438356
Ebro,6,19,10,2007,18.05,0,0.216438356
Ebro,6,19,10,2007,18.09,0,0.216438356
Ebro,6,19,10,2007,18.11,0,0.216438356
Ebro,6,19,10,2007,18.13,0,0.216438356
Ebro,6,19,10,2007,18.21,0,0.216438356
Ebro,6,19,10,2007,18.24,0,0.216438356
Ebro,6,19,10,2007,18.34,0,0.216438356
Ebro,6,19,10,2007,18.56,0,0.216438356
Ebro,6,19,10,2007,18.65,0,0.216438356
Ebro,6,19,10,2007,18.7,0,0.216438356
Ebro,6,19,10,2007,18.76,0,0.216438356
Ebro,6,19,10,2007,18.81,0,0.216438356
Ebro,6,19,10,2007,18.82,0,0.216438356
Ebro,6,19,10,2007,18.87,0,0.216438356
Ebro,6,19,10,2007,18.87,0,0.216438356
Ebro,6,19,10,2007,18.89,0,0.216438356
Ebro,6,19,10,2007,18.91,0,0.216438356
Ebro,6,19,10,2007,18.97,0,0.216438356
Ebro,6,19,10,2007,19.02,0,0.216438356
Ebro,6,19,10,2007,19.2,0,0.216438356
Ebro,6,19,10,2007,19.23,0,0.216438356
Ebro,6,19,10,2007,19.23,0,0.216438356
Ebro,6,19,10,2007,19.26,0,0.216438356
Ebro,6,19,10,2007,19.27,0,0.216438356
Ebro,6,19,10,2007,19.27,0,0.216438356
Ebro,6,19,10,2007,19.33,0,0.216438356
Ebro,6,19,10,2007,19.39,0,0.216438356
Ebro,6,19,10,2007,19.51,0,0.216438356
Ebro,6,19,10,2007,19.53,0,0.216438356
Ebro,6,19,10,2007,19.7,0,0.216438356
Ebro,6,19,10,2007,19.71,0,0.216438356
Ebro,6,19,10,2007,19.72,0,0.216438356
Ebro,6,19,10,2007,19.74,0,0.216438356
Ebro,6,19,10,2007,19.74,0,0.216438356
Ebro,6,19,10,2007,19.89,0,0.216438356
Ebro,6,19,10,2007,19.96,0,0.216438356
Ebro,6,19,10,2007,20.01,0,0.216438356
Ebro,6,19,10,2007,20.04,0,0.216438356
Ebro,6,19,10,2007,20.4,0,0.216438356
Ebro,6,19,10,2007,20.52,0,0.216438356
Ebro,6,19,10,2007,20.76,0,0.216438356
Ebro,6,19,10,2007,20.85,0,0.216438356
Ebro,6,19,10,2007,20.88,0,0.216438356
Ebro,6,19,10,2007,21,0,0.216438356
Ebro,6,19,10,2007,21.35,0,0.216438356
Ebro,6,19,10,2007,21.54,0,0.216438356
Ebro,6,19,10,2007,21.7,0,0.216438356
Ebro,6,19,10,2007,21.73,0,0.216438356
Ebro,6,19,10,2007,22.54,0,0.216438356
Ebro,6,19,10,2007,22.66,0,0.216438356
Ebro,6,19,10,2007,22.71,0,0.216438356
Ebro,6,19,10,2007,23.25,0,0.216438356
Ebro,6,19,10,2007,25.4,0,0.216438356
Ebro,6,19,10,2007,26.11,0,0.216438356
Ebro,6,19,10,2007,11.36,0,0.216438356
Ebro,6,21,11,2007,12,0,0.306849315
Ebro,6,21,11,2007,12.33,0,0.306849315
Ebro,6,21,11,2007,13.32,0,0.306849315
Ebro,6,21,11,2007,13.83,0,0.306849315
Ebro,6,21,11,2007,13.9,0,0.306849315
Ebro,6,21,11,2007,13.98,0,0.306849315
Ebro,6,21,11,2007,14.02,0,0.306849315
Ebro,6,21,11,2007,14.11,0,0.306849315
Ebro,6,21,11,2007,14.23,0,0.306849315
Ebro,6,21,11,2007,14.32,0,0.306849315
Ebro,6,21,11,2007,14.39,0,0.306849315
Ebro,6,21,11,2007,14.52,0,0.306849315
Ebro,6,21,11,2007,14.55,0,0.306849315
Ebro,6,21,11,2007,14.57,0,0.306849315
Ebro,6,21,11,2007,14.71,0,0.306849315
Ebro,6,21,11,2007,14.74,0,0.306849315
Ebro,6,21,11,2007,14.78,0,0.306849315
Ebro,6,21,11,2007,14.82,0,0.306849315
Ebro,6,21,11,2007,14.95,0,0.306849315
Ebro,6,21,11,2007,15.12,0,0.306849315
Ebro,6,21,11,2007,15.17,0,0.306849315
Ebro,6,21,11,2007,15.41,0,0.306849315
Ebro,6,21,11,2007,15.45,0,0.306849315
Ebro,6,21,11,2007,15.5,0,0.306849315
Ebro,6,21,11,2007,15.53,0,0.306849315
Ebro,6,21,11,2007,15.83,0,0.306849315
Ebro,6,21,11,2007,15.85,0,0.306849315
Ebro,6,21,11,2007,15.86,0,0.306849315
Ebro,6,21,11,2007,15.89,0,0.306849315
Ebro,6,21,11,2007,16,0,0.306849315
Ebro,6,21,11,2007,16.01,0,0.306849315
Ebro,6,21,11,2007,16.03,0,0.306849315
Ebro,6,21,11,2007,16.21,0,0.306849315
Ebro,6,21,11,2007,16.26,0,0.306849315
Ebro,6,21,11,2007,16.32,0,0.306849315
Ebro,6,21,11,2007,16.33,0,0.306849315
Ebro,6,21,11,2007,16.39,0,0.306849315
Ebro,6,21,11,2007,16.4,0,0.306849315
Ebro,6,21,11,2007,16.43,0,0.306849315
Ebro,6,21,11,2007,16.48,0,0.306849315
Ebro,6,21,11,2007,16.53,0,0.306849315
Ebro,6,21,11,2007,16.55,0,0.306849315
Ebro,6,21,11,2007,16.57,0,0.306849315
Ebro,6,21,11,2007,16.72,0,0.306849315
Ebro,6,21,11,2007,16.75,0,0.306849315
Ebro,6,21,11,2007,16.81,0,0.306849315
Ebro,6,21,11,2007,17.03,0,0.306849315
Ebro,6,21,11,2007,17.03,0,0.306849315
Ebro,6,21,11,2007,17.16,0,0.306849315
Ebro,6,21,11,2007,17.45,0,0.306849315
Ebro,6,21,11,2007,17.46,0,0.306849315
Ebro,6,21,11,2007,17.47,0,0.306849315
Ebro,6,21,11,2007,17.69,0,0.306849315
Ebro,6,21,11,2007,17.73,0,0.306849315
Ebro,6,21,11,2007,17.86,0,0.306849315
Ebro,6,21,11,2007,17.9,0,0.306849315
Ebro,6,21,11,2007,17.95,0,0.306849315
Ebro,6,21,11,2007,18.04,0,0.306849315
Ebro,6,21,11,2007,18.11,0,0.306849315
Ebro,6,21,11,2007,18.44,0,0.306849315
Ebro,6,21,11,2007,18.61,0,0.306849315
Ebro,6,21,11,2007,18.71,0,0.306849315
Ebro,6,21,11,2007,18.77,0,0.306849315
Ebro,6,21,11,2007,19.17,0,0.306849315
Ebro,6,21,11,2007,19.2,0,0.306849315
Ebro,6,21,11,2007,19.32,0,0.306849315
Ebro,6,21,11,2007,19.36,0,0.306849315
Ebro,6,21,11,2007,19.93,0,0.306849315
Ebro,6,21,11,2007,20.09,0,0.306849315
Ebro,6,21,11,2007,20.18,0,0.306849315
Ebro,6,21,11,2007,21.47,0,0.306849315
Ebro,6,21,11,2007,22.53,0,0.306849315
Ebro,6,21,11,2007,23.46,0,0.306849315
Ebro,6,21,3,2007,30.08,1,1.635616438
Ebro,6,25,4,2007,17.1,1,0.731506849
Ebro,6,25,4,2007,17.14,1,0.731506849
Ebro,6,25,4,2007,17.17,1,0.731506849
Ebro,6,25,4,2007,17.62,1,0.731506849
Ebro,6,25,4,2007,17.9,1,0.731506849
Ebro,6,25,4,2007,18.01,1,0.731506849
Ebro,6,25,4,2007,18.12,1,0.731506849
Ebro,6,25,4,2007,18.2,1,0.731506849
Ebro,6,25,4,2007,18.21,1,0.731506849
Ebro,6,25,4,2007,18.25,1,0.731506849
Ebro,6,25,4,2007,18.27,1,0.731506849
Ebro,6,25,4,2007,18.56,1,0.731506849
Ebro,6,25,4,2007,18.6,1,0.731506849
Ebro,6,25,4,2007,18.69,1,0.731506849
Ebro,6,25,4,2007,18.73,1,0.731506849
Ebro,6,25,4,2007,18.81,1,0.731506849
Ebro,6,25,4,2007,18.82,1,0.731506849
Ebro,6,25,4,2007,18.92,1,0.731506849
Ebro,6,25,4,2007,18.97,1,0.731506849
Ebro,6,25,4,2007,18.99,1,0.731506849
Ebro,6,25,4,2007,19.05,1,0.731506849
Ebro,6,25,4,2007,19.21,1,0.731506849
Ebro,6,25,4,2007,19.53,1,0.731506849
Ebro,6,25,4,2007,19.55,1,0.731506849
Ebro,6,25,4,2007,19.65,1,0.731506849
