lakeid,year4,sampledate,gearid,spname,length,weight,sex
TR,1985,8/1/1985,VGN038,CISCO,186,NA,NA
TR,1985,8/2/1985,VGN032,CISCO,186,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,186,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,186,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,186,NA,NA
TR,1985,8/1/1985,VGN038,CISCO,187,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,187,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,187,NA,NA
TR,1985,8/3/1985,VGN032,CISCO,187,NA,NA
TR,1985,8/3/1985,VGN032,CISCO,187,NA,NA
TR,1985,8/3/1985,VGN032,CISCO,187,NA,NA
TR,1985,8/3/1985,VGN032,CISCO,187,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,187,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,187,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,187,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,187,NA,NA
TR,1985,8/1/1985,VGN032,CISCO,188,NA,NA
TR,1985,8/1/1985,VGN032,CISCO,188,NA,NA
TR,1985,8/1/1985,VGN038,CISCO,188,NA,NA
TR,1985,8/2/1985,VGN032,CISCO,188,NA,NA
TR,1985,8/2/1985,VGN032,CISCO,188,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,188,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,188,NA,NA
TR,1985,8/3/1985,VGN032,CISCO,188,NA,NA
TR,1985,8/3/1985,VGN032,CISCO,188,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,188,NA,NA
TR,1985,8/2/1985,VGN032,CISCO,189,NA,NA
TR,1985,8/2/1985,VGN032,CISCO,189,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,189,NA,NA
TR,1985,8/3/1985,VGN032,CISCO,189,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,189,NA,NA
TR,1985,8/1/1985,VGN038,CISCO,190,NA,NA
TR,1985,8/2/1985,VGN032,CISCO,190,NA,NA
TR,1985,8/2/1985,VGN032,CISCO,190,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,190,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,190,NA,NA
TR,1985,8/3/1985,VGN032,CISCO,190,NA,NA
TR,1985,8/3/1985,VGN032,CISCO,190,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,190,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,190,NA,NA
TR,1985,8/2/1985,VGN032,CISCO,191,NA,NA
TR,1985,8/2/1985,VGN032,CISCO,191,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,191,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,191,NA,NA
TR,1985,8/3/1985,VGN032,CISCO,191,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,191,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,191,NA,NA
TR,1985,8/1/1985,VGN032,CISCO,192,NA,NA
TR,1985,8/2/1985,VGN032,CISCO,192,NA,NA
TR,1985,8/2/1985,VGN032,CISCO,192,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,192,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,192,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,192,NA,NA
TR,1985,8/3/1985,VGN032,CISCO,192,NA,NA
TR,1985,8/3/1985,VGN032,CISCO,192,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,192,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,192,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,192,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,192,NA,NA
TR,1985,8/1/1985,VGN038,CISCO,193,NA,NA
TR,1985,8/2/1985,VGN032,CISCO,193,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,193,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,193,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,193,NA,NA
TR,1985,8/3/1985,VGN032,CISCO,193,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,193,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,193,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,193,NA,NA
TR,1985,8/2/1985,VGN032,CISCO,194,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,194,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,194,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,194,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,194,NA,NA
TR,1985,8/1/1985,VGN038,CISCO,195,NA,NA
TR,1985,8/2/1985,VGN032,CISCO,195,NA,NA
TR,1985,8/2/1985,VGN032,CISCO,195,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,195,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,195,NA,NA
TR,1985,8/1/1985,VGN032,CISCO,196,NA,NA
TR,1985,8/1/1985,VGN038,CISCO,196,NA,NA
TR,1985,8/2/1985,VGN032,CISCO,196,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,196,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,196,NA,NA
TR,1985,8/3/1985,VGN032,CISCO,196,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,196,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,196,NA,NA
TR,1985,8/1/1985,VGN032,CISCO,197,NA,NA
TR,1985,8/1/1985,VGN032,CISCO,197,NA,NA
TR,1985,8/1/1985,VGN038,CISCO,197,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,197,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,197,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,197,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,197,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,197,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,197,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,197,NA,NA
TR,1985,8/3/1985,VGN032,CISCO,197,NA,NA
TR,1985,8/3/1985,VGN032,CISCO,197,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,197,NA,NA
TR,1985,8/2/1985,VGN032,CISCO,198,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,198,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,198,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,198,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,198,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,198,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,198,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,198,NA,NA
TR,1985,8/2/1985,VGN032,CISCO,198,NA,NA
TR,1985,8/1/1985,VGN038,CISCO,199,NA,NA
TR,1985,8/2/1985,VGN032,CISCO,199,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,199,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,199,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,199,NA,NA
TR,1985,8/1/1985,VGN038,CISCO,200,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,200,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,200,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,200,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,200,NA,NA
TR,1985,8/3/1985,VGN032,CISCO,200,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,200,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,200,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,200,NA,NA
TR,1985,8/1/1985,VGN038,CISCO,201,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,201,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,201,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,201,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,201,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,201,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,201,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,202,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,202,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,202,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,202,NA,NA
TR,1985,8/3/1985,VGN032,CISCO,202,NA,NA
TR,1985,8/3/1985,VGN032,CISCO,202,NA,NA
TR,1985,8/2/1985,VGN032,CISCO,202,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,202,NA,NA
TR,1985,8/2/1985,VGN032,CISCO,203,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,203,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,203,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,203,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,203,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,203,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,203,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,203,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,203,NA,NA
TR,1985,8/2/1985,VGN032,CISCO,204,NA,NA
TR,1985,8/2/1985,VGN032,CISCO,204,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,204,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,204,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,204,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,205,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,205,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,205,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,205,NA,NA
TR,1985,8/2/1985,VGN032,CISCO,206,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,206,NA,NA
TR,1985,8/3/1985,VGN032,CISCO,206,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,207,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,207,NA,NA
TR,1985,8/3/1985,VGN032,CISCO,207,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,207,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,207,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,208,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,208,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,208,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,209,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,210,NA,NA
TR,1985,8/3/1985,VGN032,CISCO,210,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,210,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,211,NA,NA
TR,1985,8/3/1985,VGN038,CISCO,211,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,212,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,212,NA,NA
TR,1985,8/3/1985,VGN032,CISCO,212,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,213,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,213,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,213,NA,NA
TR,1985,8/1/1985,VGN038,CISCO,214,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,214,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,214,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,215,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,216,NA,NA
TR,1985,8/2/1985,VGN038,CISCO,217,NA,NA
TR,1985,8/1/1985,VGN038,CISCO,218,NA,NA
TR,1986,7/29/1986,VGN019,CISCO,91,5.4,NA
TR,1986,7/29/1986,VGN019,CISCO,97,5.4,NA
TR,1986,7/29/1986,VGN019,CISCO,94,5.6,NA
TR,1986,7/29/1986,VGN019,CISCO,94,5.9,NA
TR,1986,7/29/1986,VGN019,CISCO,96,5.9,NA
TR,1986,7/29/1986,VGN032,CISCO,160,29.5,NA
TR,1986,7/29/1986,VGN032,CISCO,168,35,NA
TR,1986,7/29/1986,VGN032,CISCO,169,36.5,NA
TR,1986,7/29/1986,VGN032,CISCO,172,37.5,NA
TR,1986,7/29/1986,VGN032,CISCO,168,38.5,NA
TR,1986,7/29/1986,VGN032,CISCO,174,39.5,NA
TR,1986,7/29/1986,VGN032,CISCO,178,40,NA
TR,1986,7/29/1986,VGN032,CISCO,169,40.5,NA
TR,1986,7/29/1986,VGN032,CISCO,175,41,NA
TR,1986,7/29/1986,VGN032,CISCO,179,43.5,NA
TR,1986,7/29/1986,VGN032,CISCO,182,44,NA
TR,1986,7/29/1986,VGN032,CISCO,185,48,NA
TR,1986,7/29/1986,VGN032,CISCO,189,51,NA
TR,1986,7/29/1986,VGN032,CISCO,189,52,NA
TR,1986,7/29/1986,VGN032,CISCO,188,53,NA
TR,1986,7/29/1986,VGN032,CISCO,193,53,NA
TR,1986,7/29/1986,VGN032,CISCO,194,55,NA
TR,1986,7/29/1986,VGN032,CISCO,190,57,NA
TR,1986,7/29/1986,VGN032,CISCO,201,58,NA
TR,1986,7/29/1986,VGN032,CISCO,196,59,NA
TR,1986,7/29/1986,VGN032,CISCO,195,60,NA
TR,1986,7/29/1986,VGN032,CISCO,201,60,NA
TR,1986,7/29/1986,VGN032,CISCO,204,62,NA
TR,1986,7/29/1986,VGN032,CISCO,206,62,NA
TR,1986,7/29/1986,VGN032,CISCO,205,64,NA
TR,1986,7/29/1986,VGN038,CISCO,213,64,NA
TR,1986,7/29/1986,VGN032,CISCO,210,65,NA
TR,1986,7/29/1986,VGN038,CISCO,214,68,NA
TR,1986,7/29/1986,VGN038,CISCO,219,70,NA
TR,1986,7/29/1986,VGN038,CISCO,215,71,NA
TR,1986,7/29/1986,VGN038,CISCO,220,72,NA
TR,1986,7/30/1986,VGN038,CISCO,229,88,NA
TR,1986,7/29/1986,VGN051,CISCO,237,96,NA
TR,1986,7/29/1986,VGN051,CISCO,245,102,NA
TR,1986,7/30/1986,VGN019,CISCO,94,NA,NA
TR,1986,7/30/1986,VGN019,CISCO,95,NA,NA
TR,1986,7/30/1986,VGN019,CISCO,96,NA,NA
TR,1986,7/30/1986,VGN019,CISCO,96,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,165,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,165,NA,NA
TR,1986,7/30/1986,VGN032,CISCO,167,NA,NA
TR,1986,7/30/1986,VGN032,CISCO,167,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,167,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,168,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,168,NA,NA
TR,1986,7/30/1986,VGN032,CISCO,168,NA,NA
TR,1986,7/30/1986,VGN032,CISCO,168,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,168,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,169,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,169,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,169,NA,NA
TR,1986,7/30/1986,VGN032,CISCO,169,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,170,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,172,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,172,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,172,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,173,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,173,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,173,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,173,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,173,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,174,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,174,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,175,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,175,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,175,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,175,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,176,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,176,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,176,NA,NA
TR,1986,7/30/1986,VGN032,CISCO,176,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,176,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,176,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,176,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,176,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,176,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,178,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,178,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,178,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,179,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,179,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,179,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,179,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,179,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,180,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,180,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,180,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,180,NA,NA
TR,1986,7/30/1986,VGN032,CISCO,180,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,181,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,181,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,182,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,182,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,182,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,183,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,183,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,184,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,185,NA,NA
TR,1986,7/30/1986,VGN032,CISCO,185,NA,NA
TR,1986,7/30/1986,VGN032,CISCO,185,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,185,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,186,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,186,NA,NA
TR,1986,7/30/1986,VGN032,CISCO,186,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,187,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,187,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,187,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,187,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,188,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,188,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,188,NA,NA
TR,1986,7/30/1986,VGN032,CISCO,188,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,189,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,189,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,189,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,189,NA,NA
TR,1986,7/30/1986,VGN032,CISCO,189,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,189,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,189,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,189,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,190,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,190,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,190,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,190,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,190,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,190,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,190,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,191,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,191,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,191,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,191,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,191,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,191,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,191,NA,NA
TR,1986,7/30/1986,VGN032,CISCO,191,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,191,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,191,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,191,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,192,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,192,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,192,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,192,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,192,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,192,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,192,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,192,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,192,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,192,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,192,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,192,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,192,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,192,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,192,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,192,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,192,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,192,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,192,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,192,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,192,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,192,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,193,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,193,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,193,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,193,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,193,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,193,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,193,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,193,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,193,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,193,NA,NA
TR,1986,7/30/1986,VGN032,CISCO,193,NA,NA
TR,1986,7/30/1986,VGN032,CISCO,193,NA,NA
TR,1986,7/30/1986,VGN032,CISCO,193,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,193,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,193,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,193,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,193,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,194,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,194,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,194,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,194,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,194,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,194,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,194,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,194,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,194,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,194,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,194,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,194,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,194,NA,NA
TR,1986,7/30/1986,VGN032,CISCO,194,NA,NA
TR,1986,7/30/1986,VGN032,CISCO,194,NA,NA
TR,1986,7/30/1986,VGN032,CISCO,194,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,194,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,194,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,194,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,195,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,195,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,195,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,195,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,195,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,195,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,195,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,195,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,195,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,195,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,195,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,195,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,195,NA,NA
TR,1986,7/30/1986,VGN032,CISCO,195,NA,NA
TR,1986,7/30/1986,VGN032,CISCO,195,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,196,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,196,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,196,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,196,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,196,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,196,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,196,NA,NA
TR,1986,7/30/1986,VGN032,CISCO,196,NA,NA
TR,1986,7/30/1986,VGN032,CISCO,196,NA,NA
TR,1986,7/30/1986,VGN032,CISCO,196,NA,NA
TR,1986,7/30/1986,VGN032,CISCO,196,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,196,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,196,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,196,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,196,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,197,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,197,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,197,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,197,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,197,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,197,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,197,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,197,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,197,NA,NA
TR,1986,7/30/1986,VGN032,CISCO,197,NA,NA
TR,1986,7/30/1986,VGN032,CISCO,197,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,197,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,197,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,197,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,197,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,197,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,197,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,197,NA,NA
TR,1986,7/30/1986,VGN038,CISCO,197,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,198,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,198,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,198,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,198,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,198,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,198,NA,NA
TR,1986,7/29/1986,VGN032,CISCO,198,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,198,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,198,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,198,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,198,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,198,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,198,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,198,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,198,NA,NA
TR,1986,7/29/1986,VGN038,CISCO,198,NA,NA
